2021-07-26,99.99%,5270.00,5285.00,+12.5,5270
2021-07-27,99.99%,5235.00,5250.00,-35,5270
2021-07-28,99.99%,5195.00,5210.00,-45,5245
2021-07-29,99.99%,5280.00,5295.00,+80,5215
2021-07-30,99.99%,5340.00,5355.00,+55,5285
2021-08-02,99.99%,5305.00,5320.00,-27.5,5335
2021-08-03,99.99%,5300.00,5315.00,-20,5325
2021-08-04,99.99%,5330.00,5345.00,+40,5300
2021-08-05,99.99%,5295.00,5310.00,-40,5345
2021-08-06,99.99%,5245.00,5260.00,-50,5300
2021-08-09,99.99%,5020.00,5035.00,-222.5,5250
2021-08-10,99.99%,5000.00,5015.00,-35,5050
2021-08-11,99.99%,4995.00,5010.00,-12.5,5015
2021-08-12,99.99%,5060.00,5075.00,+55,5020
2021-08-13,99.99%,5020.00,5035.00,-30,5050
2021-08-16,99.99%,5095.00,5110.00,+70,5030
2021-08-17,99.99%,5090.00,5105.00,+10,5085
2021-08-18,99.99%,5060.00,5075.00,-27.5,5095
2021-08-19,99.99%,5005.00,5020.00,-60,5075
2021-08-20,99.99%,4990.00,5005.00,+12.5,4980
2021-08-23,99.99%,4935.00,4950.00,-47.5,4995
2021-08-24,99.99%,5050.00,5065.00,+92.5,4975
2021-08-25,99.99%,5070.00,5085.00,+20,5055
2021-08-26,99.99%,5075.00,5090.00,+12.5,5065
2021-08-27,99.99%,5020.00,5035.00,-42.5,5070
2021-08-30,99.99%,5120.00,5135.00,+85,5030
2021-08-31,99.99%,5105.00,5120.00,-5,5120
2021-09-01,99.99%,5090.00,5105.00,-17.5,5115
2021-09-02,99.99%,5150.00,5165.00,+70,5095
2021-09-03,99.99%,5095.00,5110.00,-42.5,5135
2021-09-06,99.99%,5255.00,5270.00,+162.5,5095
2021-09-07,99.99%,5270.00,5285.00,+17.5,5255
2021-09-08,99.99%,5175.00,5190.00,-65,5250
2021-09-09,99.99%,5095.00,5110.00,-77.5,5180
2021-09-10,99.99%,5115.00,5130.00,+22.5,5105
2021-09-13,99.99%,5050.00,5065.00,-77.5,5140
2021-09-14,99.99%,5040.00,5055.00,-5,5050
2021-09-15,99.99%,5055.00,5070.00,+20,5040
2021-09-16,99.99%,5050.00,5065.00,+7.5,5050
2021-09-17,99.99%,4845.00,4860.00,-172.5,5045
2021-09-22,99.99%,4845.00,4860.00,+0,4850
2021-09-23,99.99%,4830.00,4845.00,-17.5,4855
2021-09-24,99.99%,4825.00,4840.00,+10,4820
2021-09-27,99.99%,4815.00,4830.00,-15,4830
2021-09-28,99.99%,4795.00,4810.00,-22.5,4820
2021-09-29,99.99%,4775.00,4790.00,-15,4805
2021-09-30,99.99%,4590.00,4605.00,-157.5,4780
2021-10-08,99.99%,4770.00,4785.00,+185,4295
2021-10-11,99.99%,4820.00,4835.00,+57.5,4770
2021-10-12,99.99%,4785.00,4800.00,-25,4820
2021-10-13,99.99%,4785.00,4800.00,-10,4800
2021-10-14,99.99%,4845.00,4860.00,+67.5,4800
2021-10-15,99.99%,4940.00,4955.00,+87.5,4845
2021-10-18,99.99%,4940.00,4955.00,-2.5,4950
2021-10-19,99.99%,4905.00,4920.00,-7.5,4925
2021-10-20,99.99%,4950.00,4965.00,+27.5,4935
2021-10-21,99.99%,5045.00,5060.00,+90,4955
2021-10-22,99.99%,4945.00,4960.00,-77.5,5040
2021-10-25,99.99%,4980.00,4995.00,+25,4965
2021-10-26,99.99%,4995.00,5010.00,+7.5,4995
2021-10-27,99.99%,4895.00,4910.00,-90,4990
2021-10-28,99.99%,4905.00,4920.00,+20,4890
2021-10-29,99.99%,4895.00,4910.00,-10,4915
2021-11-01,99.99%,4850.00,4865.00,-20,4875
2021-11-02,99.99%,4905.00,4920.00,+50,4860
2021-11-03,99.99%,4795.00,4810.00,-100,4895
2021-11-04,99.99%,4830.00,4845.00,+42.5,4790
2021-11-05,99.99%,4875.00,4890.00,+57.5,4825
2021-11-08,99.99%,4980.00,4995.00,+105,4880
2021-11-09,99.99%,4990.00,5005.00,+17.5,4980
2021-11-10,99.99%,4970.00,4985.00,-12.5,4985
2021-11-11,99.99%,5070.00,5085.00,+102.5,4975
2021-11-12,99.99%,5165.00,5180.00,+72.5,5095
2021-11-15,99.99%,5115.00,5130.00,-45,5170
2021-11-16,99.99%,5115.00,5130.00,+7.5,5110
2021-11-17,99.99%,5110.00,5125.00,-7.5,5125
2021-11-18,99.99%,5135.00,5150.00,+27.5,5120
2021-11-19,99.99%,5070.00,5085.00,-40,5125
2021-11-22,99.99%,5040.00,5055.00,-35,5080
2021-11-23,99.99%,4990.00,5005.00,-50,5045
2021-11-24,99.99%,4835.00,4850.00,-130,4990
2021-11-25,99.99%,4870.00,4885.00,+32.5,4845
2021-11-26,99.99%,4845.00,4860.00,-17.5,4865
2021-11-29,99.99%,4820.00,4835.00,-22.5,4850
2021-11-30,99.99%,4720.00,4735.00,-95,4820
2021-12-01,99.99%,4670.00,4685.00,-35,4720
2021-12-02,99.99%,4625.00,4640.00,-62.5,4690
2021-12-03,99.99%,4640.00,4655.00,+25,4620
2021-12-06,99.99%,4675.00,4690.00,+40,4635
2021-12-07,99.99%,4635.00,4650.00,-32.5,4670
2021-12-08,99.99%,4660.00,4675.00,+22.5,4635
2021-12-09,99.99%,4640.00,4655.00,-12.5,4655
2021-12-10,99.99%,4575.00,4590.00,-55,4635
2021-12-13,99.99%,4635.00,4650.00,+77.5,4575
2021-12-14,99.99%,4660.00,4675.00,+32.5,4635
2021-12-15,99.99%,4600.00,4615.00,-52.5,4650
2021-12-16,99.99%,4650.00,4665.00,+65,4595
2021-12-17,99.99%,4735.00,4750.00,+87.5,4655
2021-12-20,99.99%,4710.00,4725.00,-20,4735
2021-12-21,99.99%,4685.00,4700.00,-15,4710
2021-12-22,99.99%,4750.00,4765.00,+45,4695
2021-12-23,99.99%,4795.00,4810.00,+50,4755
2021-12-24,99.99%,4790.00,4805.00,-2.5,4800
2021-12-27,99.99%,4800.00,4815.00,+12.5,4790
2021-12-28,99.99%,4790.00,4805.00,+7.5,4785
2021-12-29,99.99%,4775.00,4790.00,-10,4790
2021-12-30,99.99%,4740.00,4755.00,-37.5,4785
2022-12-31,99.99%,4790.00,4810.00,+62.5,4800
2022-01-04,99.99%,4735.00,4750.00,-57.5,4800
2022-01-05,99.99%,4755.00,4770.00,+27.5,4730
2022-01-06,99.99%,4685.00,4700.00,-55,4750
2022-01-07,99.99%,4590.00,4605.00,-80,4670
2022-01-10,99.99%,4595.00,4610.00,+17.5,4590
2022-01-11,99.99%,4635.00,4650.00,+47.5,4585
2022-01-12,99.99%,4670.00,4685.00,+32.5,4635
2022-01-13,99.99%,4760.00,4775.00,+90,4675
2022-01-14,99.99%,4730.00,4745.00,-20,4755
2022-01-17,99.99%,4715.00,4730.00,-12.5,4735
2022-01-18,99.99%,4730.00,4745.00,+17.5,4720
2022-01-19,99.99%,4820.00,4835.00,+105,4715
2022-01-20,99.99%,4930.00,4945.00,+110,4825
2022-01-21,99.99%,5010.00,5025.00,+80,4930
2022-01-24,99.99%,4945.00,4960.00,-65,5020
2022-01-25,99.99%,4875.00,4890.00,-60,4945
2022-01-26,99.99%,4885.00,4900.00,+7.5,4885
2022-01-27,99.99%,4800.00,4815.00,-77.5,4880
2022-01-28,99.99%,4685.00,4700.00,-95,4790
2022-02-07,99.99%,4695.00,4710.00,+12.5,4690
2022-02-08,99.99%,4750.00,4765.00,+47.5,4710
2022-02-09,99.99%,4795.00,4810.00,+57.5,4745
2022-02-10,99.99%,4785.00,4800.00,-10,4810
2022-02-11,99.99%,4770.00,4785.00,-12.5,4790
2022-02-14,99.99%,4890.00,4905.00,+132.5,4770
2022-02-15,99.99%,4910.00,4925.00,+35,4875
2022-02-16,99.99%,4775.00,4790.00,-122.5,4915
2022-02-17,99.99%,4810.00,4825.00,+30,4790
2022-02-18,99.99%,4860.00,4875.00,+60,4805
2022-02-21,99.99%,4860.00,4875.00,-15,4870
2022-02-22,99.99%,4905.00,4920.00,+50,4865
2022-02-23,99.99%,4940.00,4955.00,+10,4960
2022-02-24,99.99%,5030.00,5045.00,+105,4940
2022-02-25,99.99%,4960.00,4975.00,-107.5,5065
2022-02-28,99.99%,4950.00,4965.00,-2.5,4960
2022-03-01,99.99%,4935.00,4950.00,-2.5,4945
2022-03-02,99.99%,5080.00,5095.00,+142.5,4940
2022-03-03,99.99%,5055.00,5070.00,-12.5,5085
2022-03-04,99.99%,5050.00,5065.00,-15,5075
2022-03-07,99.99%,5225.00,5240.00,+182.5,5050
2022-03-08,99.99%,5085.00,5100.00,-97.5,5185
2022-03-09,99.99%,5285.00,5300.00,+112.5,5110
2022-03-10,99.99%,5115.00,5130.00,-202.5,5335
2022-03-11,99.99%,5140.00,5155.00,+37.5,5110
2022-03-14,99.99%,5105.00,5120.00,-22.5,5145
2022-03-15,99.99%,4990.00,5005.00,-92.5,5100
2022-03-16,99.99%,5020.00,5035.00,+37.5,4995
2022-03-17,99.99%,5080.00,5095.00,+77.5,5005
2022-03-18,99.99%,5110.00,5125.00,+27.5,5090
2022-03-21,99.99%,5085.00,5100.00,-17.5,5105
2022-03-22,99.99%,5115.00,5130.00,+32.5,5085
2022-03-23,99.99%,5060.00,5075.00,-75,5150
2022-03-24,99.99%,5135.00,5150.00,+75,5070
2022-03-25,99.99%,5225.00,5240.00,+105,5115
2022-03-28,99.99%,5170.00,5185.00,-45,5215
2022-03-29,99.99%,5110.00,5125.00,-37.5,5160
2022-03-30,99.99%,5050.00,5065.00,-52.5,5110
2022-03-31,99.99%,5010.00,5025.00,-37.5,5055
2022-04-01,99.99%,5015.00,5030.00,+15,5005
2022-04-06,99.99%,4960.00,4975.00,-55,5025
2022-04-07,99.99%,4970.00,4985.00,+12.5,4965
2022-04-08,99.99%,5020.00,5035.00,+62.5,4965
2022-04-11,99.99%,5065.00,5080.00,+55,5015
2022-04-12,99.99%,5120.00,5135.00,+60,5065
2022-04-13,99.99%,5175.00,5190.00,+47.5,5150
2022-04-14,99.99%,5220.00,5235.00,+37.5,5200
2022-04-15,99.99%,5200.00,5215.00,-30,5240
2022-04-18,99.99%,5290.00,5305.00,+87.5,5210
2022-04-19,99.99%,5255.00,5270.00,-12.5,5285
2022-04-20,99.99%,5140.00,5155.00,-115,5265
2022-04-21,99.99%,5160.00,5175.00,+25,5145
2022-04-22,99.99%,5085.00,5100.00,-72.5,5165
2022-04-25,99.99%,5025.00,5040.00,-57.5,5090
2022-04-26,99.99%,4990.00,5005.00,-7.5,5000
2022-04-27,99.99%,4965.00,4980.00,-17.5,4990
2022-04-28,99.99%,4895.00,4910.00,-57.5,4950
2022-04-29,99.99%,4935.00,4950.00,+57.5,4890
2022-05-05,99.99%,4940.00,4955.00,+10,4935
2022-05-06,99.99%,4795.00,4810.00,-132.5,4935
2022-05-09,99.99%,4825.00,4840.00,+20,4820
2022-05-10,99.99%,4760.00,4775.00,-60,4825
2022-05-11,99.99%,4695.00,4710.00,-85,4795
2022-05-12,99.99%,4745.00,4760.00,+40,4710
2022-05-13,99.99%,4635.00,4650.00,-90,4730
2022-05-16,99.99%,4680.00,4695.00,+47.5,4635
2022-05-17,99.99%,4740.00,4755.00,+77.5,4660
2022-05-18,99.99%,4710.00,4725.00,-25,4740
2022-05-19,99.99%,4690.00,4705.00,-12.5,4705
2022-05-20,99.99%,4760.00,4775.00,+70,4700
2022-05-23,99.99%,4745.00,4760.00,-17.5,4770
2022-05-24,99.99%,4705.00,4720.00,-37.5,4750
2022-05-25,99.99%,4770.00,4785.00,+65,4715
2022-05-26,99.99%,4740.00,4755.00,-22.5,4775
2022-05-27,99.99%,4780.00,4795.00,+42.5,4750
2022-05-30,99.99%,4760.00,4775.00,-22.5,4795
2022-05-31,99.99%,4665.00,4680.00,-97.5,4770
2022-06-01,99.99%,4645.00,4660.00,-25,4680
2022-06-02,99.99%,4695.00,4710.00,+47.5,4655
2022-06-06,99.99%,4780.00,4795.00,+77.5,4705
2022-06-07,99.99%,4760.00,4775.00,-22.5,4790
2022-06-08,99.99%,4770.00,4785.00,+25,4760
2022-06-09,99.99%,4765.00,4780.00,+2.5,4770
2022-06-10,99.99%,4675.00,4690.00,-85,4765
2022-06-13,99.99%,4730.00,4745.00,+52.5,4685
2022-06-14,99.99%,4625.00,4640.00,-100,4730
2022-06-15,99.99%,4630.00,4645.00,+7.5,4630
2022-06-16,99.99%,4695.00,4710.00,+75,4620
2022-06-17,99.99%,4730.00,4745.00,+35,4705
2022-06-20,99.99%,4695.00,4710.00,-35,4735
2022-06-21,99.99%,4670.00,4685.00,-7.5,4690
2022-06-22,99.99%,4655.00,4670.00,-20,4690
2022-06-23,99.99%,4635.00,4650.00,-5,4645
2022-06-24,99.99%,4530.00,4545.00,-92.5,4625
2022-06-27,99.99%,4605.00,4620.00,+67.5,4545
2022-06-28,99.99%,4540.00,4555.00,-60,4610
2022-06-29,99.99%,4530.00,4545.00,-27.5,4560
2022-06-30,99.99%,4500.00,4515.00,-15,4525
2022-07-01,99.99%,4390.00,4405.00,-105,4510
2022-07-04,99.99%,4305.00,4320.00,-60,4390
2022-07-05,99.99%,4390.00,4405.00,+80,4320
2022-07-06,99.99%,4225.00,4240.00,-160,4390
2022-07-07,99.99%,4195.00,4210.00,+10,4210
2022-07-08,99.99%,4220.00,4235.00,+7.5,4235
2022-07-11,99.99%,4200.00,4215.00,-5,4210
2022-07-12,99.99%,4185.00,4200.00,-27.5,4225
2022-07-13,99.99%,4165.00,4180.00,-17.5,4205
2022-07-14,99.99%,4205.00,4220.00,+47.5,4170
2022-07-15,99.99%,4045.00,4060.00,-145.5,4205
2022-07-18,99.99%,4100.00,4115.00,+60,4045
2022-07-19,99.99%,4100.00,4115.00,-12.5,4120
2022-07-20,99.99%,4115.00,4130.00,+22.5,4100
2022-07-21,99.99%,4105.00,4120.00,-12.5,4125
2022-07-22,99.99%,4160.00,4175.00,+57.5,4110
2022-07-25,99.99%,4110.00,4125.00,-42.5,4155
2022-07-26,99.99%,4115.00,4130.00,+0,4125
2022-07-27,99.99%,4150.00,4165.00,+35,4125
2022-07-28,99.99%,4280.00,4295.00,+137.5,4145
2022-07-29,99.99%,4410.00,4425.00,+135,4280
2022-08-01,99.99%,4440.00,4455.00,+20,4430
2022-08-02,99.99%,4470.00,4485.00,+40,4430
2022-08-03,99.99%,4365.00,4380.00,-80,4450
2022-08-04,99.99%,4405.00,4420.00,+25,4390
2022-08-05,99.99%,4440.00,4455.00,+32.5,4410
2022-08-08,99.99%,4365.00,4380.00,-82.5,4455
2022-08-09,99.99%,4505.00,4520.00,+142.5,4370
2022-08-10,99.99%,4480.00,4495.00,-25,4510
2022-08-11,99.99%,4480.00,4495.00,+7.5,4480
2022-08-12,99.99%,4445.00,4460.00,-30,4475
2022-10-18,99.99%,4390.00,4405.00,+27.5,4365
2022-10-19,99.99%,4400.00,4415.00,+5,4400
2022-10-20,99.99%,4360.00,4375.00,-32.5,4395
2022-10-21,99.99%,4395.00,4410.00,+35,4365
2022-10-24,99.99%,4540.00,4555.00,+155,4395
2022-10-25,99.99%,4545.00,4560.00,+2.5,4550
2022-10-26,99.99%,4585.00,4600.00,+35,4560
2022-10-27,99.99%,4575.00,4590.00,-15,4600
2022-10-28,99.99%,4575.00,4590.00,+7.5,4570
2022-10-31,99.99%,4500.00,4515.00,-72.5,4585
2022-11-01,99.99%,4570.00,4585.00,+70,4510
2022-11-02,99.99%,4620.00,4635.00,+42.5,4585
2022-11-03,99.99%,4595.00,4610.00,-27.5,4630
2022-11-04,99.99%,4590.00,4605.00,+12.5,4575
2022-11-07,99.99%,4715.00,4730.00,+115,4605
2022-11-08,99.99%,4785.00,4800.00,+62.5,4730
2022-11-09,99.99%,4940.00,4955.00,+165,4785
2022-11-10,99.99%,4900.00,4915.00,-22.5,4930
2022-11-11,99.99%,4960.00,4975.00,+62.5,4905
2022-11-14,99.99%,4905.00,4920.00,-72.5,4980
2022-11-15,99.99%,4950.00,4965.00,+72.5,4900
2022-11-16,99.99%,4905.00,4920.00,-50,4965
2022-11-17,99.99%,4905.00,4920.00,-2.5,4915
2022-11-18,99.99%,4855.00,4870.00,-27.5,4890
2022-11-21,99.99%,4795.00,4810.00,-62.5,4865
2022-11-22,99.99%,4855.00,4870.00,+65,4795
2022-11-23,99.99%,4830.00,4845.00,-15,4850
2022-11-24,99.99%,4955.00,4970.00,+130,4835
2022-11-25,99.99%,4935.00,4955.00,-15,4955
2022-11-28,99.99%,4920.00,4935.00,-12.5,4950
2022-11-29,99.99%,4915.00,4930.00,+2.5,4920
2022-11-30,99.99%,4925.00,4940.00,+12.5,4925
2022-12-01,99.99%,5075.00,5090.00,+155,4925
2022-12-02,99.99%,5125.00,5140.00,+55,5080
2022-12-05,99.99%,5310.00,5325.00,+150,5135
2022-12-06,99.99%,5125.00,5140.00,-142.5,5280
2022-12-07,99.99%,5055.00,5070.00,-47.5,5110
2022-12-08,99.99%,5105.00,5120.00,+37.5,5075
2022-12-09,99.99%,5230.00,5245.00,+117.5,5120
2022-12-12,99.99%,5275.00,5290.00,+45,5240
2022-12-13,99.99%,5300.00,5315.00,+35,5265
2022-12-14,99.99%,5365.00,5380.00,+72.5,5305
2022-12-15,99.99%,5340.00,5355.00,-30,5370
2022-12-16,99.99%,5210.00,5225.00,-72.5,5280
2022-12-19,99.99%,5240.00,5255.00,+55,5200
2022-12-20,99.99%,5210.00,5225.00,-5,5240
2022-12-21,99.99%,5380.00,5395.00,+182.5,5205
2022-12-22,99.99%,5375.00,5390.00,+10,5375
2022-12-23,99.99%,5260.00,5275.00,-112.5,5380
2022-12-26,99.99%,5295.00,5310.00,+25,5280
2022-12-27,99.99%,5315.00,5330.00,+12.5,5310
2022-12-28,99.99%,5350.00,5365.00,+10,5335
2022-12-29,99.99%,5275.00,5290.00,-75,5355
2022-12-30,99.99%,5350.00,5365.00,+87.5,5275
2023-12-30,99.99%,5335.00,5365.00,+80,5350
2023-01-03,99.99%,5320.00,5335.00,-22.5,5350
2023-01-04,99.99%,5330.00,5345.00,-22.5,5380
2023-01-05,99.99%,5270.00,5285.00,-62.5,5340
2023-01-06,99.99%,5140.00,5155.00,-117.5,5260
2023-01-09,99.99%,5255.00,5270.00,+110,5155
2023-01-10,99.99%,5185.00,5200.00,-67.5,5260
2023-01-11,99.99%,5190.00,5205.00,+17.5,5180
2023-01-12,99.99%,5165.00,5180.00,-47.5,5205
2023-01-13,99.99%,5200.00,5215.00,+25,5180
2023-01-16,99.99%,5305.00,5320.00,+120,5200
2023-01-17,99.99%,5310.00,5325.00,-2.5,5320
2023-01-18,99.99%,5265.00,5280.00,-32.5,5305
2023-01-19,99.99%,5140.00,5155.00,-115,5270
2023-01-20,99.99%,5250.00,5265.00,+120,5145
2023-01-30,99.99%,5190.00,5205.00,-67.5,5255
2023-01-31,99.99%,5190.00,5205.00,-2.5,5195
2023-02-01,99.99%,5190.00,5205.00,+17.5,5195
2023-02-02,99.99%,5300.00,5315.00,+115,5195
2023-02-03,99.99%,5185.00,5200.00,-105,5295
2023-02-06,99.99%,4995.00,5010.00,-177.5,5180
2023-02-07,99.99%,4970.00,4985.00,-20,5000
2023-02-08,99.99%,4975.00,4990.00,+7.5,4975
2023-02-09,99.99%,4970.00,4985.00,+2.5,4970
2023-02-10,99.99%,4900.00,4915.00,-70,4980
2023-02-13,99.99%,4900.00,4915.00,+12.5,4900
2023-02-14,99.99%,4910.00,4925.00,+17.5,4905
2023-02-15,99.99%,4910.00,4925.00,+2.5,4915
2023-02-16,99.99%,4895.00,4910.00,-2.5,4910
2023-02-17,99.99%,4875.00,4890.00,-17.5,4900
2023-02-20,99.99%,4910.00,4925.00,+47.5,4870
2023-02-21,99.99%,4935.00,4950.00,+12.5,4935
2023-02-22,99.99%,4965.00,4980.00,+35,4935
2023-02-23,99.99%,4930.00,4945.00,-32.5,4970
2023-02-24,99.99%,4915.00,4930.00,-12.5,4935
2023-02-27,99.99%,4865.00,4880.00,-47.5,4920
2023-02-28,99.99%,4855.00,4870.00,+7.5,4850
2023-03-01,99.99%,4895.00,4910.00,+47.5,4850
2023-03-02,99.99%,4880.00,4895.00,-12.5,4900
2023-03-03,99.99%,4900.00,4915.00,+27.5,4875
2023-03-06,99.99%,4940.00,4955.00,+45,4900
2023-03-07,99.99%,4925.00,4940.00,-15,4950
2023-03-08,99.99%,4750.00,4765.00,-172.5,4930
2023-03-09,99.99%,4755.00,4770.00,+12.5,4750
2023-03-10,99.99%,4770.00,4785.00,+15,4760
2023-03-13,99.99%,4880.00,4895.00,+122.5,4765
2023-03-14,99.99%,5005.00,5020.00,+130,4885
2023-03-15,99.99%,5010.00,5025.00,-5,5015
2023-03-16,99.99%,5020.00,5035.00,+5,5025
2023-03-17,99.99%,5000.00,5015.00,-25,5030
2023-03-20,99.99%,5085.00,5100.00,+77.5,5015
2023-03-21,99.99%,5115.00,5130.00,+10,5095
2023-03-22,99.99%,5110.00,5125.00,-15,5130
2023-03-23,99.99%,5160.00,5175.00,+57.5,5105
2023-03-24,99.99%,5185.00,5200.00,+25,5175
2023-03-27,99.99%,5195.00,5210.00,-2.5,5200
2023-03-28,99.99%,5195.00,5210.00,+12.5,5195
2023-03-29,99.99%,5225.00,5240.00,+40,5190
2023-03-30,99.99%,5225.00,5240.00,+12.5,5225
2023-03-31,99.99%,5305.00,5320.00,+65,5240
2023-04-03,99.99%,5315.00,5330.00,+7.5,5320
2023-04-04,99.99%,5320.00,5335.00,+30,5300
2023-04-06,99.99%,5520.00,5535.00,+195,5330
2023-04-07,99.99%,5555.00,5570.00,+35,5530
2023-04-10,99.99%,5525.00,5540.00,-37.5,5570
2023-04-11,99.99%,5520.00,5535.00,+7.5,5515
2023-04-12,99.99%,5645.00,5660.00,+100,5555
2023-04-13,99.99%,5675.00,5690.00,+22.5,5660
2023-04-14,99.99%,5780.00,5795.00,+112.5,5680
2023-04-17,99.99%,5665.00,5680.00,-107.5,5790
2023-04-18,99.99%,5605.00,5620.00,-55,5665
2023-04-19,99.99%,5615.00,5630.00,+12.5,5610
2023-04-20,99.99%,5655.00,5670.00,+60,5620
2023-04-21,99.99%,5640.00,5655.00,+5,5645
2023-04-24,99.99%,5600.00,5615.00,-25,5645
2023-04-25,99.99%,5645.00,5660.00,+67.5,5590
2023-04-26,99.99%,5610.00,5625.00,-20,5635
2023-04-27,99.99%,5610.00,5625.00,+7.5,5610
2023-04-28,99.99%,5585.00,5600.00,-25,5625
2023-05-04,99.99%,5770.00,5785.00,+182.5,5595
2023-05-05,99.99%,5840.00,5855.00,+77.5,5780
2023-05-08,99.99%,5750.00,5765.00,-82.5,5840
2023-05-09,99.99%,5745.00,5760.00,-12.5,5765
2023-05-10,99.99%,5750.00,5765.00,+5,5755
2023-05-11,99.99%,5725.00,5740.00,-17.5,5750
2023-05-12,99.99%,5450.00,5465.00,-257.5,5720
2023-05-15,99.99%,5455.00,5470.00,+17.5,5445
2023-05-16,99.99%,5450.00,5465.00,+7.5,5440
2023-05-17,99.99%,5395.00,5410.00,-22.5,5440
2023-05-18,99.99%,5405.00,5420.00,+15,5400
2023-05-19,99.99%,5385.00,5400.00,-12.5,5405
2023-05-22,99.99%,5440.00,5455.00,+32.5,5415
2023-05-23,99.99%,5425.00,5440.00,-12.5,5440
